game_id,genre_id
20444,111
3652,111
48,111
4255,111
8117,111
925,111
466,111
8951,111
15765,110
405,110
2667,110
439,110
4434,110
14463,110
369,110
395,110
4640,110
17007,110
11917,110
785,109
1031,109
555,109
207,109
14589,107
6160,105
15761,105
13435,105
7607,105
5006,105
1665,105
3239,105
9050,105
9246,104
19293,104
14030,104
11647,104
8711,104
13865,104
14397,104
14673,104
2575,104
13348,104
17257,104
18328,104
13144,104
14627,104
14545,104
11723,104
5040,104
15655,104
7204,104
14713,104
240,104
12800,102
10833,102
5679,102
6395,102
523,102
15637,102
16615,102
5266,102
14264,102
404,102
7952,102
1810,102
11774,102
5518,102
10793,102
948,102
534,102
6028,102
5625,102
519,102
12900,102
816,102
3630,102
14481,102
986,102
6997,102
14405,102
764,102
1040,102
832,102
7212,102
414,102
6552,102
2248,102
8810,102
6798,102
3750,102
5140,102
7155,102
9331,102
354,102
3205,102
1123,102
14908,102
10349,102
186,102
3496,102
8171,102
436,102
15299,102
876,102
939,102
16124,102
9608,102
5119,102
14540,102
3480,102
7501,102
8573,102
17928,102
6609,102
5996,102
18565,102
4929,102
1801,102
6418,102
717,102
17202,101
6131,101
6716,101
5653,101
8904,101
3051,101
4271,101
10102,101
5938,101
9359,101
5584,101
11875,101
5286,101
2140,101
760,101
9309,101
11565,101
5352,101
4443,101
8102,101
9638,101
21,101
9308,101
10508,101
15629,101
15664,101
7484,101
1121,101
16518,101
1270,101
1793,101
12551,101
215,101
1000,100
552,100
1052,100
456,99
5356,99
5194,99
13341,99
1487,99
15832,99
4791,99
13660,99
9711,99
1747,99
9816,99
13822,99
14594,99
5919,99
254,99
8970,99
8955,99
12697,97
4382,97
243,97
2239,97
8856,97
515,96
13018,96
4051,96
92,96
9918,95
17276,95
9032,95
4368,95
2260,95
10698,95
9862,95
13807,95
10704,95
6694,95
3974,95
15455,95
824,95
1340,95
11725,95
14625,95
16775,95
7157,95
7883,95
5279,95
15127,95
9227,95
961,95
17696,95
6635,95
7761,95
8188,95
30,95
11066,95
13698,95
10653,95
4884,95
10479,95
4543,95
19938,93
13866,93
8314,93
14842,93
13863,93
766,93
5197,93
3508,93
13870,93
12989,93
4955,93
6117,93
9074,93
6534,93
7634,93
1723,93
581,93
518,93
9665,93
8373,93
7836,93
3928,93
4254,93
3423,93
26,93
6773,93
9659,93
2139,93
12712,93
4684,93
11574,93
13483,93
1070,93
4956,93
16200,93
509,93
14106,93
9049,93
8752,93
19283,93
5806,93
1300,90
4914,90
7838,90
11939,90
11550,90
1146,90
421,90
238,90
175,90
10757,90
2214,90
8223,90
227,90
12176,90
7415,90
5957,90
14791,90
2144,90
1128,90
885,90
2775,90
14072,90
463,90
16975,90
6333,90
14122,90
6358,90
9375,90
778,90
14974,90
140,90
8078,90
9664,90
1049,89
5627,89
3719,89
7554,89
258,88
703,88
17004,88
2098,87
85,87
1374,87
1255,85
891,84
13634,84
1992,84
827,84
2310,84
115,84
127,84
10678,84
7131,84
1298,84
755,84
2185,84
60,82
4212,82
5223,82
431,82
4760,82
7811,82
782,82
1417,82
467,82
2148,82
3261,82
11763,82
3168,82
2509,82
249,82
8485,82
6792,82
12174,82
5158,82
261,82
747,82
599,82
1148,82
9856,82
11650,82
14171,82
16748,82
66,82
479,82
469,82
932,82
14488,82
4657,82
4114,82
15,82
1527,82
5941,82
475,82
5005,82
8860,82
2528,82
4168,82
909,82
10647,82
6813,82
9736,82
4381,82
7049,82
784,82
501,82
14306,82
12315,82
299,82
4113,82
13867,82
14530,82
1689,82
14952,82
4348,82
491,82
4899,82
1020,82
12979,82
313,81
4438,79
416,79
9150,78
4272,78
8168,77
1468,74
12115,74
11737,74
15040,74
11020,74
75,74
624,74
3010,74
11508,74
14,74
505,74
528,74
850,74
4363,74
3064,74
2543,74
380,74
2252,74
708,74
1702,74
74,74
10492,74
2401,74
1800,74
709,74
9806,74
18574,74
15986,72
348,72
977,72
2564,72
183,72
584,72
16050,72
15174,72
4089,72
7015,72
979,72
19463,72
902,72
1274,72
2403,72
11944,72
2720,72
5521,72
4337,72
1061,72
1338,72
4824,72
8569,71
2194,71
83,71
16925,71
8567,71
1277,71
1056,71
1084,71
1273,71
5747,71
3789,71
13424,70
13426,70
9321,70
843,70
14105,70
9700,70
18569,70
7253,70
14850,68
13486,68
17524,68
413,68
3569,68
2034,68
18277,68
11794,68
1296,68
15516,68
13017,68
6704,68
2468,68
5233,68
16048,67
7487,67
9067,67
588,67
874,67
11461,67
3085,67
973,67
9167,67
9210,67
5890,67
16927,67
448,67
187,67
9552,67
543,67
1014,67
15804,67
13664,67
185,67
11237,67
7490,67
4365,64
430,64
641,64
2243,63
3511,63
12352,63
1662,63
3234,63
367,63
6989,63
627,63
6557,63
2584,63
2568,63
7126,63
9296,63
194,63
251,63
2033,63
241,63
3050,63
9551,63
733,59
2072,59
2321,59
969,59
8710,59
5157,59
1137,59
8709,59
15017,59
507,59
10391,59
9519,59
5059,59
5212,59
7348,59
7346,59
13344,59
11908,59
10922,59
16380,59
1513,59
9379,59
3991,59
7926,59
9520,59
19562,59
9437,59
9071,58
10567,58
9790,58
14346,58
5311,58
5180,58
4148,58
3954,58
17540,58
13056,58
4662,58
13916,58
1150,58
3961,57
5986,57
378,56
5978,56
16047,56
4985,56
1135,56
745,56
5476,56
3726,56
15357,56
385,56
5332,56
6130,56
462,56
177,55
4573,55
8159,55
7127,55
10558,55
4502,55
7091,55
5516,55
11719,55
508,55
15448,55
6032,55
16514,54
4066,54
9525,54
2061,54
14349,54
12205,54
3625,54
2063,54
10061,54
20581,54
6059,53
15886,53
559,53
812,50
2385,50
16541,50
4062,50
13558,50
8595,50
6706,50
1623,50
10229,50
5515,50
3154,50
4663,50
19592,50
513,50
1125,50
15669,50
6026,50
10257,49
8583,49
6676,49
6558,49
174,48
214,48
13484,48
5670,48
10916,48
14721,48
3106,48
12030,48
125,48
3458,47
3519,47
6319,47
875,47
7072,45
3485,45
2087,45
1028,45
14873,45
9278,45
15001,45
9733,44
14678,44
13578,44
9814,44
13515,44
20042,44
12031,44
15364,44
7123,41
17051,41
15762,41
1484,41
506,41
9791,41
2326,41
3026,41
965,39
8416,37
8750,37
2221,37
589,36
12114,36
951,36
9657,36
10108,36
946,36
4963,36
852,36
3680,36
2622,36
1247,36
7636,36
7075,36
225,36
11776,36
11947,36
912,36
347,36
14116,36
4875,36
2433,36
15360,36
2184,34
497,34
5517,33
1017,32
848,32
2119,32
77,32
9830,32
18364,32
14375,32
5020,32
4149,30
12224,30
6496,30
13852,30
320,28
3516,28
15883,28
9992,28
841,28
81,28
11717,28
11492,28
5596,28
770,28
237,28
13709,28
1180,28
11323,28
12574,28
957,28
3397,28
15118,28
7832,27
4447,27
10843,27
3979,27
14060,27
149,27
5321,27
11333,26
15968,26
5273,26
1435,26
2073,26
11055,26
5954,26
4101,26
4303,26
15947,26
285,26
3028,26
13550,26
10661,26
1422,26
16237,26
7356,26
13151,26
434,26
397,26
14225,26
3411,26
15580,26
8706,26
6085,26
2272,26
17305,26
2200,26
17033,26
12015,26
14158,26
13729,26
6748,26
12569,26
7363,26
910,25
1021,25
5287,25
11782,25
5222,25
94,25
14246,25
3739,25
494,25
1415,25
12896,24
9772,24
8472,24
7128,24
11529,24
4687,24
14989,24
4213,24
6550,22
817,22
90,22
561,22
8947,22
4179,22
4650,22
392,22
14776,22
8570,22
15508,22
2257,22
2451,22
415,22
15287,22
16089,22
162,20
423,20
2023,20
836,20
5845,20
13576,20
553,18
181,18
6841,18
2534,18
6800,18
3667,18
4210,18
6500,18
15812,18
6523,18
5061,18
7598,17
715,15
7523,9
9089,9
2510,9
2500,9
4549,9
5583,9
13643,9
16946,9
9136,9
14657,9
821,9
118,9
5990,9
935,9
10012,9
2101,9
8128,9
11114,9
1066,9
3303,9
716,9
4171,9
5296,6
1651,6
1126,6
855,6
13370,6
425,6
122,6
921,6
13645,6
19341,6
7837,6
962,6
517,6
5963,6
9906,6
1380,6
14527,6
10673,6
13474,6
396,6
9212,6
2017,6
1437,6
2256,6
13841,6
11924,6
13304,6
2505,6
11169,6
157,6
14622,6
5660,6
9804,6
14832,6
78,6
7241,6
2501,6
2542,6
17447,6
14977,6
14596,6
9344,6
16052,6
119,6
8809,6
13386,6
533,6
4674,6
3585,6
655,6
718,6
512,6
11838,6
128,6
15259,6
13220,6
585,6
1425,6
14223,6
1471,6
864,6
1329,6
2116,6
3211,6
12014,6
2507,6
13768,6
5945,6
147,6
17670,6
1045,6
3512,6
5323,2
10,2
2079,2
1178,2
4778,2
10962,2
862,2
12472,2
914,2
6501,2
34,2
16932,2
2529,2
57,2
16087,2
9909,2
14412,2
10110,2
10786,2
9147,2
809,2
2233,2
12079,2
2202,2
3779,2
15776,2
10656,2
9384,2
5623,2
12249,2
7397,2
4448,2
14145,2
16568,2
14200,2
14627,114
5119,114
14594,114
19938,114
4272,114
16048,114
14158,114
34,114
6278,114
13971,114
9314,114
14373,114
1000,113
85,113
1374,113
891,113
827,113
10678,113
755,113
19463,113
957,113
274,113
224,113
4874,113
978,113
5587,113
654,113
4896,113
14497,113
20613,113
16176,113
1129,113
9645,113
17696,112
11020,112
3010,112
12352,112
1662,112
367,112
194,112
3050,112
7346,112
6130,112
12030,112
5517,112
2073,112
4101,112
4303,112
3028,112
9906,112
844,112
4004,112
7073,112
9748,112
10521,112
3422,112
11180,112
2163,112
362,111
1084,111
3789,111
13664,111
2433,111
149,111
4164,111
15318,111
571,111
15375,111
9400,111
13704,110
20444,110
3652,110
4255,110
925,110
466,110
8951,110
6534,110
1056,110
1273,110
5747,110
9992,110
841,110
11055,110
16237,110
17033,110
396,110
1437,110
2501,110
147,110
544,110
10913,110
1275,110
11780,110
1894,110
6619,110
15655,109
1262,109
2403,107
4824,107
4778,105
7101,105
4368,104
13807,104
15455,104
11725,104
7157,104
9227,104
8188,104
10479,104
733,104
2072,104
8710,104
1137,104
8709,104
10391,104
9519,104
7348,104
16380,104
1513,104
3991,104
9520,104
13332,104
7929,104
4374,104
12473,104
9107,104
7328,104
5710,104
5661,104
199,104
7637,104
13218,104
13642,104
5620,104
17240,104
409,104
16457,104
12181,104
17760,104
11528,104
5728,104
11340,104
48,102
15765,102
11917,102
15761,102
17202,102
10508,102
8856,102
4914,102
2775,102
14072,102
60,102
4212,102
5223,102
7811,102
782,102
1417,102
2509,102
8485,102
6792,102
12174,102
5158,102
261,102
747,102
11650,102
14171,102
16748,102
66,102
469,102
14488,102
4657,102
4114,102
1527,102
5941,102
5005,102
8860,102
2528,102
909,102
10647,102
6813,102
9736,102
4381,102
7049,102
784,102
501,102
14306,102
4113,102
13867,102
14530,102
1689,102
14952,102
4348,102
491,102
4899,102
1020,102
12979,102
2720,102
9067,102
3085,102
16927,102
10567,102
4148,102
3954,102
17540,102
1150,102
812,102
2385,102
1623,102
3154,102
19592,102
1125,102
15669,102
6026,102
14873,102
9791,102
2326,102
965,102
8750,102
2221,102
2622,102
11947,102
4875,102
8706,102
6085,102
12015,102
13729,102
2510,102
13643,102
9136,102
2101,102
11114,102
7837,102
78,102
9344,102
10656,102
9384,102
16568,102
3163,102
566,102
91,102
7326,102
983,102
16330,102
1207,102
9311,102
14547,102
7071,102
10764,102
11715,102
15752,102
11010,102
6148,102
390,102
17009,102
1037,102
8806,102
531,102
14909,102
19013,102
663,102
3258,102
684,102
2330,102
710,102
19930,102
9471,102
1210,102
3018,102
9927,102
13889,102
7001,102
5282,101
6431,101
2145,101
15928,101
2573,101
357,101
3781,101
9193,101
5628,101
8117,101
1665,101
8314,101
3928,101
4254,101
13483,101
16200,101
75,101
14,101
850,101
3064,101
1702,101
10492,101
15516,101
3234,101
507,101
5212,101
9437,101
4573,101
8159,101
7091,101
5516,101
3458,101
3519,101
11333,101
15580,101
17305,101
12569,101
12896,101
7128,101
11529,101
4213,101
1651,101
17670,101
2079,101
10786,101
7011,101
17563,101
18299,101
6227,101
20498,101
339,101
13525,101
15766,101
9701,101
11201,101
13482,101
977,100
1497,99
2667,99
4434,99
14463,99
17007,99
11647,99
14397,99
12800,99
10833,99
6395,99
14264,99
11774,99
10793,99
948,99
5625,99
519,99
12900,99
816,99
3630,99
14481,99
986,99
6997,99
14405,99
764,99
1040,99
832,99
7212,99
414,99
6798,99
354,99
3205,99
1123,99
10349,99
3496,99
5996,99
18565,99
4929,99
9375,99
599,99
932,99
4168,99
9150,99
430,99
641,99
559,99
16541,99
6676,99
13484,99
14678,99
9814,99
13515,99
6496,99
320,99
5596,99
14060,99
7598,99
8128,99
1066,99
716,99
13474,99
2505,99
1425,99
1178,99
10962,99
57,99
9147,99
12249,99
2314,99
3173,99
9914,99
12989,98
4956,98
11763,98
9856,98
12315,98
299,98
12115,98
2034,98
5273,98
13386,98
934,98
632,98
10108,97
95,96
4640,96
207,96
5679,96
523,96
15637,96
16615,96
5266,96
1810,96
6028,96
2248,96
3750,96
7155,96
14908,96
436,96
15299,96
16124,96
3480,96
7501,96
17928,96
1801,96
6131,96
6716,96
5653,96
8904,96
3051,96
4271,96
10102,96
9359,96
5584,96
2140,96
4443,96
8102,96
21,96
9308,96
7484,96
1121,96
1270,96
1793,96
12551,96
215,96
5356,96
5194,96
15832,96
9711,96
9816,96
5919,96
8970,96
3974,96
5197,96
1723,96
581,96
9659,96
2139,96
4684,96
1070,96
1300,96
463,96
1049,96
5627,96
7554,96
467,96
249,96
479,96
475,96
18574,96
4662,96
7127,96
10558,96
15448,96
4062,96
13558,96
8583,96
7072,96
14375,96
5020,96
12224,96
13852,96
1435,96
1422,96
13151,96
434,96
14225,96
2272,96
6748,96
7363,96
910,96
1021,96
5287,96
11782,96
5222,96
94,96
14246,96
3739,96
494,96
1415,96
715,96
7523,96
9089,96
2500,96
4549,96
5583,96
10,96
7397,96
1324,96
622,96
422,96
2241,96
6776,96
1226,96
17568,96
7117,96
2095,96
2156,96
5270,95
420,95
10049,95
2141,95
11971,95
16277,95
5418,95
12218,95
11,95
666,95
2217,95
15811,95
1413,95
8324,95
386,95
197,95
17663,95
1120,95
1172,95
3700,95
3968,95
379,95
16244,95
3689,95
3054,95
1345,95
10694,95
3229,95
9010,95
13631,95
1396,95
12251,95
586,95
13240,95
9461,95
19274,95
8979,95
13853,95
19293,93
8711,93
13865,93
18328,93
1296,93
12205,93
3625,93
15886,93
3026,93
81,93
11717,93
11323,93
4357,93
10039,93
19722,93
13629,93
14526,93
1688,93
14664,93
16892,93
86,93
15596,93
368,93
16895,93
12003,93
6898,93
17664,93
14750,93
13008,93
17146,93
5939,93
412,93
11836,93
2348,93
16894,93
17147,93
1180,91
7608,91
1289,90
13144,90
14713,90
2260,90
5279,90
11944,90
5233,90
4365,90
10922,90
7123,90
852,90
15360,90
237,90
2014,90
591,90
565,90
135,90
9509,90
968,90
5892,90
134,90
443,90
9620,90
16639,90
16753,90
493,90
89,90
19937,90
11141,90
6642,90
13696,90
773,90
10200,90
1025,90
1036,90
82,90
19106,90
9270,90
1005,90
7428,90
1091,90
10862,90
190,90
97,90
2121,90
6628,89
13435,89
5006,89
9050,89
404,89
7952,89
5518,89
534,89
6552,89
8810,89
5140,89
9331,89
8171,89
8573,89
6609,89
9638,89
15629,89
13660,89
8955,89
6117,89
10757,89
2148,89
3261,89
3168,89
15,89
11508,89
2543,89
9167,89
13056,89
13916,89
6032,89
12031,89
15364,89
10843,89
3979,89
1126,89
2529,89
10110,89
2233,89
3565,89
321,89
16327,89
7339,89
4987,89
5624,89
37,89
2308,89
419,89
766,88
425,88
962,88
655,88
4593,88
9223,88
555,86
4337,86
1338,86
5296,86
1380,86
226,85
5893,85
6635,84
13698,84
15986,84
348,84
584,84
5521,84
29,84
11586,84
972,84
455,84
953,84
12096,84
4847,84
16059,84
1117,84
451,84
2234,82
405,82
439,82
2239,82
6358,82
140,82
9664,82
13017,82
874,82
187,82
185,82
9071,82
14346,82
5311,82
1484,82
3680,82
7636,82
912,82
14116,82
4149,82
16946,82
14657,82
821,82
118,82
5990,82
935,82
10012,82
3303,82
4171,82
862,82
914,82
3779,82
5623,82
14145,82
6954,82
7035,82
14545,81
13344,81
8416,81
887,79
115,79
709,79
2184,79
497,79
2116,79
6160,78
13866,78
11461,78
9379,78
5572,78
14429,78
2400,77
14850,74
6704,74
969,74
5157,74
15017,74
5686,74
9793,74
2402,74
332,74
3015,74
2810,74
9918,72
1255,72
179,72
12037,72
4428,72
1697,72
2183,72
1639,72
3534,72
890,72
869,72
3535,72
2208,72
1110,72
13061,72
922,72
13356,72
1118,72
2518,72
13625,72
3537,72
11365,72
2321,71
5332,71
2534,71
3667,71
6500,71
5061,71
122,71
11169,71
157,71
3585,71
128,71
864,71
2507,71
373,71
6498,71
6308,71
19110,70
13259,70
10203,70
10660,70
17023,68
2914,68
13663,67
17257,67
30,67
7838,67
421,67
7415,67
2144,67
14974,67
2194,67
83,67
14721,67
15762,67
285,67
7356,67
16089,67
13370,67
921,67
9212,67
13841,67
11924,67
14223,67
12014,67
116,67
11722,67
2574,67
465,67
2210,67
13002,67
4175,67
19787,67
4681,64
14064,64
9742,64
10206,64
256,64
1476,64
14911,64
11781,64
4882,64
13722,64
5280,64
7761,63
14122,63
11737,63
413,63
5059,63
19562,63
16514,63
2061,63
415,63
11304,63
15930,63
9706,63
12818,63
3328,63
6579,63
1487,60
359,59
223,59
5558,59
5105,59
1175,59
11322,59
3217,59
6618,59
4825,59
14544,59
503,59
11427,59
3216,59
6425,59
5126,59
6694,58
7487,58
10229,58
11776,58
5481,58
12612,58
6411,58
5164,58
14341,58
13085,58
13634,57
15174,57
1061,57
15778,56
3926,56
389,56
988,56
8859,56
2487,56
9087,56
6943,56
18119,56
514,56
26,55
5806,55
9772,55
8472,55
1724,55
16057,55
18613,55
11302,55
5040,54
15127,54
10759,54
8100,54
9684,54
9735,54
4119,54
3479,54
7376,54
520,54
11751,54
5172,54
10889,54
5665,54
7255,54
14881,54
2284,54
14254,54
13893,54
4066,53
9525,53
2063,53
20581,53
10826,53
14842,50
4955,50
6773,50
7926,50
946,50
13709,50
7832,50
4447,50
836,50
16087,50
14200,50
1478,50
1393,50
17201,50
13574,50
16424,50
20024,50
1800,49
5323,49
13618,48
538,48
1060,48
19786,48
397,47
4687,47
14989,47
5938,45
11875,45
11565,45
5352,45
15664,45
13863,45
13870,45
9665,45
7836,45
11574,45
8752,45
3961,45
8595,45
6706,45
423,45
2023,45
10459,45
15841,45
395,44
258,44
16925,44
1277,44
13576,44
6523,44
19341,44
5963,44
9804,44
14596,44
718,44
11838,44
585,44
1471,44
13768,44
12472,44
6501,44
2202,44
15776,44
15939,44
17963,44
7341,44
10704,41
10653,41
4860,41
14597,41
2138,41
369,40
186,40
876,40
939,40
1747,40
254,40
13018,40
4051,40
92,40
2513,40
7204,37
240,37
1340,37
11595,37
2098,36
183,36
4089,36
7015,36
979,36
3569,36
11794,36
17263,36
4210,33
15812,33
512,33
5945,33
2276,33
5201,33
7992,33
9324,33
15555,33
845,32
15774,32
3239,32
456,32
13822,32
11550,32
3719,32
431,32
4760,32
1148,32
973,32
448,32
9552,32
543,32
5180,32
4663,32
20042,32
855,32
5660,32
2542,32
1329,32
809,32
12079,32
11732,32
10861,32
7541,32
2007,32
8916,32
4122,32
14495,32
17881,32
5286,30
74,30
1465,30
1342,30
9032,28
9862,28
14625,28
230,28
221,28
9852,28
93,28
5736,28
15932,28
930,28
5195,28
7477,28
2300,28
758,28
382,28
536,28
426,28
7244,28
2113,28
6690,28
306,28
371,27
3726,27
15357,27
385,27
347,27
15947,27
3211,27
16932,27
4448,27
13682,27
1141,27
336,27
1987,27
1031,26
9246,26
2575,26
13348,26
11723,26
10698,26
16775,26
7883,26
961,26
11066,26
4884,26
6333,26
8168,26
15040,26
624,26
528,26
4363,26
708,26
2401,26
9806,26
18569,26
2243,26
3511,26
6989,26
6557,26
2584,26
7126,26
9296,26
251,26
241,26
9551,26
11908,26
378,26
5978,26
16047,26
1135,26
745,26
5476,26
462,26
14349,26
10061,26
174,26
5670,26
10916,26
3106,26
14776,26
10673,26
2256,26
14832,26
7241,26
14977,26
16052,26
8809,26
533,26
19124,26
15356,26
14422,26
284,26
17231,26
5487,26
9225,26
16065,26
2522,26
15852,26
1485,26
3264,26
376,26
12080,26
13021,26
16206,26
7422,26
17875,26
578,26
17372,26
11812,26
7375,26
7136,26
3179,26
20497,26
5585,26
9317,26
9710,26
5519,26
3548,26
7607,25
9608,25
14540,25
6418,25
717,25
4791,25
824,25
4543,25
778,25
703,25
17004,25
4438,25
416,25
2252,25
588,25
1014,25
15804,25
11237,25
7490,25
9733,25
13578,25
1017,25
848,25
2119,25
77,25
9830,25
18364,25
162,25
13645,25
517,25
2017,25
13304,25
119,25
4674,25
3512,25
9372,25
14117,25
14157,25
5202,25
11194,25
9074,24
7634,24
3423,24
12712,24
14106,24
9049,24
19283,24
10362,24
14676,24
535,22
15273,22
8735,22
440,22
6353,22
4065,22
2093,22
15119,22
76,22
9307,22
575,22
7702,22
5189,22
928,22
12714,22
6731,22
4369,22
11884,22
878,22
13671,22
2075,22
7398,22
7254,22
18918,22
19335,22
1002,20
2185,20
8569,20
8567,20
11719,20
13550,20
6841,20
14622,20
13220,20
4701,20
506,18
2502,18
7707,18
5243,18
7881,18
15918,18
10541,18
936,18
11465,18
19292,18
1252,18
10251,18
138,18
2717,18
9309,17
16518,17
518,17
8373,17
627,17
2568,17
9278,17
5954,17
3411,17
16179,17
1672,17
902,15
3783,12
6444,12
11193,12
7218,12
15365,12
17864,12
1298,12
6319,12
875,12
10661,12
2200,12
7737,9
760,9
12697,9
3508,9
509,9
2033,9
9790,9
5515,9
513,9
10257,9
6558,9
3485,9
2087,9
1028,9
15001,9
17051,9
589,9
12114,9
951,9
5321,9
15968,9
5845,9
9909,9
14412,9
7005,9
20166,8
13341,7
515,7
10277,7
14443,6
992,6
14589,6
552,6
1052,6
17276,6
11939,6
1146,6
238,6
175,6
2214,6
8223,6
227,6
12176,6
5957,6
14791,6
1128,6
885,6
16975,6
8078,6
1992,6
2310,6
127,6
7131,6
505,6
380,6
2564,6
16050,6
1274,6
18277,6
214,6
125,6
3516,6
15883,6
11492,6
770,6
12574,6
3397,6
15118,6
6550,6
817,6
90,6
561,6
8947,6
4179,6
4650,6
392,6
8570,6
15508,6
2257,6
2451,6
15287,6
553,6
181,6
6800,6
12189,6
6121,6
13512,6
450,6
5712,6
883,6
11849,6
3640,6
4281,6
6891,6
583,6
542,6
16914,6
2504,6
10810,6
924,6
15522,6
13258,6
5151,6
873,6
211,6
121,6
5735,6
394,6
2588,6
193,6
418,6
2538,6
188,6
15670,6
14979,6
189,6
8918,6
16455,6
574,6
3342,6
11874,6
5272,6
13228,6
11491,6
9834,6
4366,6
14586,6
11331,6
2555,6
9168,6
3765,6
7867,6
5743,6
4699,6
2361,6
2037,6
4857,6
148,6
4576,6
5720,6
1177,6
10564,6
2533,6
16117,6
9981,6
11927,6
10463,6
814,2
6082,2
785,2
14030,2
14673,2
4382,2
243,2
313,2
1468,2
13424,2
13426,2
9321,2
843,2
14105,2
9700,2
7253,2
13486,2
17524,2
2468,2
9210,2
5890,2
5986,2
4985,2
177,2
4502,2
508,2
6059,2
9657,2
4963,2
1247,2
7075,2
225,2
14527,2
17447,2
15259,2
1045,2
16070,2
14008,2
9789,2
14877,2
16579,2
13215,2
15743,2
4174,2
2149,2
9759,2
13216,2
